,x,y,comment_class,active_district
26681,37.442095,55.88379200000001,-1,3
26682,37.442095,55.88379200000001,-1,3
26683,37.442095,55.88379200000001,-1,3
26684,37.442095,55.88379200000001,-1,3
26685,37.442095,55.88379200000001,-1,3
26686,37.442095,55.88379200000001,-1,3
26687,37.442095,55.88379200000001,-1,3
26688,37.442095,55.88379200000001,-1,3
26689,37.442095,55.88379200000001,-1,3
26690,37.442095,55.88379200000001,-1,3
26691,37.442095,55.88379200000001,-1,3
26692,37.442095,55.88379200000001,-1,3
26693,37.442095,55.88379200000001,-1,3
26694,37.442095,55.88379200000001,-1,3
26695,37.442095,55.88379200000001,-1,3
26696,37.442095,55.88379200000001,-1,3
26697,37.442095,55.88379200000001,-1,3
26698,37.442095,55.88379200000001,-1,3
26699,37.442095,55.88379200000001,-1,3
26700,37.442095,55.88379200000001,-1,3
26701,37.442095,55.88379200000001,-1,3
26702,37.442095,55.88379200000001,-1,3
26703,37.442095,55.88379200000001,-1,3
26704,37.442095,55.88379200000001,-1,3
26705,37.442095,55.88379200000001,-1,3
26706,37.442095,55.88379200000001,-1,3
26707,37.442095,55.88379200000001,-1,3
26708,37.442095,55.88379200000001,-1,3
26709,37.442095,55.88379200000001,-1,3
26710,37.442095,55.88379200000001,-1,3
26711,37.442095,55.88379200000001,-1,3
26712,37.442095,55.88379200000001,-1,3
26713,37.442095,55.88379200000001,-1,3
26714,37.442095,55.88379200000001,-1,3
26715,37.442095,55.88379200000001,-1,3
26716,37.442095,55.88379200000001,-1,3
26717,37.442095,55.88379200000001,-1,3
26718,37.442095,55.88379200000001,-1,3
26719,37.442095,55.88379200000001,-1,3
26720,37.442095,55.88379200000001,-1,3
26721,37.442095,55.88379200000001,-1,3
26722,37.442095,55.88379200000001,-1,3
26723,37.442095,55.88379200000001,-1,3
26724,37.442095,55.88379200000001,-1,3
26725,37.442095,55.88379200000001,-1,3
26726,37.442095,55.88379200000001,-1,3
26727,37.442095,55.88379200000001,-1,3
26728,37.442095,55.88379200000001,-1,3
26729,37.442095,55.88379200000001,-1,3
26730,37.442095,55.88379200000001,-1,3
26731,37.442095,55.88379200000001,-1,3
26732,37.442095,55.88379200000001,-1,3
26733,37.442095,55.88379200000001,-1,3
26734,37.442095,55.88379200000001,-1,3
26735,37.442095,55.88379200000001,-1,3
26736,37.442095,55.88379200000001,-1,3
26737,37.442095,55.88379200000001,-1,3
26738,37.442095,55.88379200000001,-1,3
26739,37.442095,55.88379200000001,-1,3
26740,37.442095,55.88379200000001,-1,3
26741,37.442095,55.88379200000001,-1,3
26742,37.442095,55.88379200000001,-1,3
26743,37.442095,55.88379200000001,-1,3
26744,37.442095,55.88379200000001,-1,3
26745,37.442095,55.88379200000001,-1,3
26746,37.442095,55.88379200000001,-1,3
26747,37.442095,55.88379200000001,-1,3
26748,37.442095,55.88379200000001,-1,3
26749,37.442095,55.88379200000001,-1,3
26750,37.442095,55.88379200000001,-1,3
26751,37.442095,55.88379200000001,-1,3
26752,37.442095,55.88379200000001,-1,3
26753,37.442095,55.88379200000001,-1,3
26754,37.442095,55.88379200000001,-1,3
26755,37.442095,55.88379200000001,-1,3
26756,37.442095,55.88379200000001,-1,3
26757,37.442095,55.88379200000001,-1,3
26758,37.442095,55.88379200000001,-1,3
26759,37.442095,55.88379200000001,-1,3
26760,37.442095,55.88379200000001,-1,3
26761,37.442095,55.88379200000001,-1,3
26762,37.442095,55.88379200000001,-1,3
26763,37.442095,55.88379200000001,-1,3
26764,37.442095,55.88379200000001,-1,3
26765,37.442095,55.88379200000001,-1,3
26766,37.442095,55.88379200000001,-1,3
26767,37.442095,55.88379200000001,-1,3
26768,37.442095,55.88379200000001,-1,3
26769,37.442095,55.88379200000001,-1,3
26770,37.442095,55.88379200000001,-1,3
26771,37.442095,55.88379200000001,-1,3
26772,37.442095,55.88379200000001,-1,3
26773,37.442095,55.88379200000001,-1,3
26774,37.442095,55.88379200000001,-1,3
26775,37.442095,55.88379200000001,-1,3
26776,37.442095,55.88379200000001,-1,3
26777,37.442095,55.88379200000001,-1,3
26778,37.442095,55.88379200000001,-1,3
26779,37.442095,55.88379200000001,-1,3
26780,37.442095,55.88379200000001,-1,3
26781,37.442095,55.88379200000001,-1,3
26782,37.442095,55.88379200000001,-1,3
26783,37.442095,55.88379200000001,-1,3
26784,37.442095,55.88379200000001,-1,3
26785,37.442095,55.88379200000001,-1,3
26786,37.442095,55.88379200000001,-1,3
26787,37.442095,55.88379200000001,-1,3
26788,37.442095,55.88379200000001,-1,3
26789,37.442095,55.88379200000001,-1,3
26790,37.442095,55.88379200000001,-1,3
26791,37.442095,55.88379200000001,-1,3
26792,37.442095,55.88379200000001,-1,3
26793,37.442095,55.88379200000001,-1,3
26794,37.442095,55.88379200000001,-1,3
26795,37.442095,55.88379200000001,-1,3
26796,37.442095,55.88379200000001,-1,3
26797,37.442095,55.88379200000001,-1,3
26798,37.442095,55.88379200000001,-1,3
26799,37.442095,55.88379200000001,-1,3
26800,37.442095,55.88379200000001,-1,3
26801,37.442095,55.88379200000001,-1,3
26802,37.442095,55.88379200000001,-1,3
26803,37.442095,55.88379200000001,-1,3
26804,37.442095,55.88379200000001,-1,3
26805,37.442095,55.88379200000001,-1,3
26806,37.442095,55.88379200000001,-1,3
26807,37.442095,55.88379200000001,-1,3
26808,37.442095,55.88379200000001,-1,3
26809,37.442095,55.88379200000001,-1,3
26810,37.442095,55.88379200000001,-1,3
26811,37.442095,55.88379200000001,-1,3
26812,37.442095,55.88379200000001,-1,3
26813,37.442095,55.88379200000001,-1,3
26814,37.442095,55.88379200000001,-1,3
26815,37.442095,55.88379200000001,-1,3
26816,37.442095,55.88379200000001,-1,3
26817,37.442095,55.88379200000001,-1,3
26818,37.442095,55.88379200000001,-1,3
26819,37.442095,55.88379200000001,-1,3
26820,37.442095,55.88379200000001,-1,3
26821,37.442095,55.88379200000001,-1,3
26822,37.442095,55.88379200000001,-1,3
26823,37.442095,55.88379200000001,-1,3
26824,37.442095,55.88379200000001,-1,3
26825,37.442095,55.88379200000001,-1,3
26826,37.442095,55.88379200000001,-1,3
26827,37.442095,55.88379200000001,-1,3
26828,37.442095,55.88379200000001,-1,3
26829,37.442095,55.88379200000001,-1,3
26830,37.442095,55.88379200000001,-1,3
26831,37.442095,55.88379200000001,-1,3
26832,37.442095,55.88379200000001,-1,3
26833,37.442095,55.88379200000001,-1,3
26834,37.442095,55.88379200000001,-1,3
26835,37.442095,55.88379200000001,-1,3
26836,37.442095,55.88379200000001,-1,3
26837,37.442095,55.88379200000001,-1,3
26838,37.442095,55.88379200000001,-1,3
26839,37.442095,55.88379200000001,-1,3
26840,37.442095,55.88379200000001,-1,3
26841,37.442095,55.88379200000001,-1,3
26842,37.442095,55.88379200000001,-1,3
26843,37.442095,55.88379200000001,-1,3
26844,37.442095,55.88379200000001,-1,3
26845,37.442095,55.88379200000001,-1,3
26846,37.442095,55.88379200000001,-1,3
26847,37.442095,55.88379200000001,-1,3
26848,37.442095,55.88379200000001,-1,3
26849,37.442095,55.88379200000001,-1,3
26850,37.442095,55.88379200000001,-1,3
26851,37.442095,55.88379200000001,-1,3
26852,37.442095,55.88379200000001,-1,3
26853,37.442095,55.88379200000001,-1,3
26854,37.442095,55.88379200000001,-1,3
26855,37.442095,55.88379200000001,-1,3
26856,37.442095,55.88379200000001,-1,3
26857,37.442095,55.88379200000001,-1,3
26858,37.442095,55.88379200000001,-1,3
26859,37.442095,55.88379200000001,-1,3
26860,37.442095,55.88379200000001,-1,3
26861,37.442095,55.88379200000001,-1,3
26862,37.442095,55.88379200000001,-1,3
26863,37.442095,55.88379200000001,-1,3
26864,37.442095,55.88379200000001,-1,3
26865,37.442095,55.88379200000001,-1,3
26866,37.442095,55.88379200000001,-1,3
26867,37.442095,55.88379200000001,-1,3
26868,37.442095,55.88379200000001,-1,3
26869,37.442095,55.88379200000001,-1,3
26870,37.442095,55.88379200000001,-1,3
26871,37.442095,55.88379200000001,-1,3
26872,37.442095,55.88379200000001,-1,3
26873,37.442095,55.88379200000001,-1,3
26874,37.442095,55.88379200000001,-1,3
26875,37.442095,55.88379200000001,-1,3
26876,37.442095,55.88379200000001,-1,3
26877,37.442095,55.88379200000001,-1,3
26878,37.442095,55.88379200000001,-1,3
26879,37.442095,55.88379200000001,-1,3
26880,37.442095,55.88379200000001,-1,3
26881,37.442095,55.88379200000001,-1,3
26882,37.442095,55.88379200000001,-1,3
26883,37.442095,55.88379200000001,-1,3
26884,37.442095,55.88379200000001,-1,3
26885,37.442095,55.88379200000001,-1,3
26886,37.442095,55.88379200000001,-1,3
26887,37.442095,55.88379200000001,-1,3
26888,37.442095,55.88379200000001,-1,3
26889,37.442095,55.88379200000001,-1,3
26890,37.442095,55.88379200000001,-1,3
26891,37.442095,55.88379200000001,-1,3
26892,37.442095,55.88379200000001,-1,3
26893,37.442095,55.88379200000001,-1,3
26894,37.442095,55.88379200000001,-1,3
26895,37.442095,55.88379200000001,-1,3
26896,37.442095,55.88379200000001,-1,3
26897,37.442095,55.88379200000001,-1,3
26898,37.442095,55.88379200000001,-1,3
26899,37.442095,55.88379200000001,-1,3
26900,37.442095,55.88379200000001,-1,3
26901,37.442095,55.88379200000001,-1,3
26902,37.442095,55.88379200000001,-1,3
26903,37.442095,55.88379200000001,-1,3
26904,37.442095,55.88379200000001,-1,3
26905,37.442095,55.88379200000001,-1,3
26906,37.442095,55.88379200000001,-1,3
26907,37.442095,55.88379200000001,-1,3
26908,37.442095,55.88379200000001,-1,3
26909,37.442095,55.88379200000001,-1,3
26910,37.442095,55.88379200000001,-1,3
26911,37.442095,55.88379200000001,-1,3
26912,37.442095,55.88379200000001,-1,3
26913,37.442095,55.88379200000001,-1,3
26914,37.442095,55.88379200000001,-1,3
26915,37.442095,55.88379200000001,-1,3
26916,37.442095,55.88379200000001,-1,3
26917,37.442095,55.88379200000001,-1,3
26918,37.442095,55.88379200000001,-1,3
26919,37.442095,55.88379200000001,-1,3
26920,37.442095,55.88379200000001,-1,3
26921,37.442095,55.88379200000001,-1,3
26922,37.442095,55.88379200000001,-1,3
26923,37.442095,55.88379200000001,-1,3
26924,37.442095,55.88379200000001,-1,3
26925,37.442095,55.88379200000001,-1,3
26926,37.442095,55.88379200000001,-1,3
26927,37.442095,55.88379200000001,-1,3
26928,37.442095,55.88379200000001,-1,3
26929,37.442095,55.88379200000001,-1,3
26930,37.442095,55.88379200000001,-1,3
26931,37.442095,55.88379200000001,-1,3
26932,37.442095,55.88379200000001,-1,3
26933,37.442095,55.88379200000001,-1,3
26934,37.442095,55.88379200000001,-1,3
26935,37.442095,55.88379200000001,-1,3
26936,37.442095,55.88379200000001,-1,3
26937,37.442095,55.88379200000001,-1,3
26938,37.442095,55.88379200000001,-1,3
26939,37.442095,55.88379200000001,-1,3
26940,37.442095,55.88379200000001,-1,3
26941,37.442095,55.88379200000001,-1,3
26942,37.442095,55.88379200000001,-1,3
26943,37.442095,55.88379200000001,-1,3
26944,37.442095,55.88379200000001,-1,3
26945,37.442095,55.88379200000001,-1,3
26946,37.442095,55.88379200000001,-1,3
26947,37.442095,55.88379200000001,-1,3
26948,37.442095,55.88379200000001,-1,3
26949,37.442095,55.88379200000001,-1,3
26950,37.442095,55.88379200000001,-1,3
26951,37.442095,55.88379200000001,-1,3
26952,37.442095,55.88379200000001,-1,3
26953,37.442095,55.88379200000001,-1,3
26954,37.442095,55.88379200000001,-1,3
26955,37.442095,55.88379200000001,-1,3
26956,37.442095,55.88379200000001,-1,3
26957,37.442095,55.88379200000001,-1,3
26958,37.442095,55.88379200000001,-1,3
26959,37.442095,55.88379200000001,-1,3
26960,37.442095,55.88379200000001,-1,3
26961,37.442095,55.88379200000001,-1,3
26962,37.442095,55.88379200000001,-1,3
26963,37.442095,55.88379200000001,-1,3
26964,37.442095,55.88379200000001,-1,3
26965,37.442095,55.88379200000001,-1,3
26966,37.442095,55.88379200000001,-1,3
26967,37.442095,55.88379200000001,-1,3
26968,37.442095,55.88379200000001,-1,3
26969,37.442095,55.88379200000001,-1,3
26970,37.442095,55.88379200000001,-1,3
26971,37.442095,55.88379200000001,-1,3
26972,37.442095,55.88379200000001,-1,3
26973,37.442095,55.88379200000001,-1,3
26974,37.442095,55.88379200000001,-1,3
26975,37.442095,55.88379200000001,-1,3
26976,37.442095,55.88379200000001,-1,3
26977,37.442095,55.88379200000001,-1,3
26978,37.442095,55.88379200000001,-1,3
26979,37.442095,55.88379200000001,-1,3
26980,37.442095,55.88379200000001,-1,3
26981,37.442095,55.88379200000001,-1,3
26982,37.442095,55.88379200000001,-1,3
26983,37.442095,55.88379200000001,-1,3
26984,37.442095,55.88379200000001,-1,3
26985,37.442095,55.88379200000001,-1,3
26986,37.442095,55.88379200000001,-1,3
26987,37.442095,55.88379200000001,-1,3
26988,37.442095,55.88379200000001,-1,3
26989,37.442095,55.88379200000001,-1,3
26990,37.442095,55.88379200000001,-1,3
26991,37.442095,55.88379200000001,-1,3
26992,37.442095,55.88379200000001,-1,3
26993,37.442095,55.88379200000001,-1,3
26994,37.442095,55.88379200000001,-1,3
26995,37.442095,55.88379200000001,-1,3
26996,37.442095,55.88379200000001,-1,3
26997,37.442095,55.88379200000001,-1,3
26998,37.442095,55.88379200000001,-1,3
26999,37.442095,55.88379200000001,-1,3
27000,37.442095,55.88379200000001,-1,3
27001,37.442095,55.88379200000001,-1,3
27002,37.442095,55.88379200000001,-1,3
27003,37.442095,55.88379200000001,-1,3
27004,37.442095,55.88379200000001,-1,3
27005,37.442095,55.88379200000001,-1,3
27006,37.442095,55.88379200000001,-1,3
27007,37.442095,55.88379200000001,-1,3
27008,37.442095,55.88379200000001,-1,3
27009,37.442095,55.88379200000001,-1,3
27010,37.442095,55.88379200000001,-1,3
27011,37.442095,55.88379200000001,-1,3
27012,37.442095,55.88379200000001,-1,3
27013,37.442095,55.88379200000001,-1,3
27014,37.442095,55.88379200000001,-1,3
27015,37.442095,55.88379200000001,-1,3
27016,37.442095,55.88379200000001,-1,3
27017,37.442095,55.88379200000001,-1,3
27018,37.442095,55.88379200000001,-1,3
27019,37.442095,55.88379200000001,-1,3
27020,37.442095,55.88379200000001,-1,3
27021,37.442095,55.88379200000001,-1,3
27022,37.442095,55.88379200000001,-1,3
27023,37.442095,55.88379200000001,-1,3
27024,37.442095,55.88379200000001,-1,3
27025,37.442095,55.88379200000001,-1,3
27026,37.442095,55.88379200000001,-1,3
27027,37.442095,55.88379200000001,-1,3
27028,37.442095,55.88379200000001,-1,3
27029,37.442095,55.88379200000001,-1,3
27030,37.442095,55.88379200000001,-1,3
27031,37.442095,55.88379200000001,-1,3
27032,37.442095,55.88379200000001,-1,3
27033,37.442095,55.88379200000001,-1,3
27034,37.442095,55.88379200000001,-1,3
27035,37.442095,55.88379200000001,-1,3
27036,37.442095,55.88379200000001,-1,3
27037,37.442095,55.88379200000001,-1,3
27038,37.442095,55.88379200000001,-1,3
27039,37.442095,55.88379200000001,-1,3
27040,37.442095,55.88379200000001,-1,3
27041,37.442095,55.88379200000001,-1,3
27042,37.442095,55.88379200000001,-1,3
27043,37.442095,55.88379200000001,-1,3
27044,37.442095,55.88379200000001,-1,3
27045,37.442095,55.88379200000001,-1,3
27046,37.442095,55.88379200000001,-1,3
27047,37.442095,55.88379200000001,-1,3
27048,37.442095,55.88379200000001,-1,3
27049,37.442095,55.88379200000001,-1,3
27050,37.442095,55.88379200000001,-1,3
27051,37.442095,55.88379200000001,-1,3
27052,37.442095,55.88379200000001,-1,3
27053,37.442095,55.88379200000001,-1,3
27054,37.442095,55.88379200000001,-1,3
27055,37.442095,55.88379200000001,-1,3
27056,37.442095,55.88379200000001,-1,3
27057,37.442095,55.88379200000001,-1,3
27058,37.442095,55.88379200000001,-1,3
27059,37.442095,55.88379200000001,-1,3
27060,37.442095,55.88379200000001,-1,3
27061,37.442095,55.88379200000001,-1,3
27062,37.442095,55.88379200000001,-1,3
27063,37.442095,55.88379200000001,-1,3
27064,37.442095,55.88379200000001,-1,3
27065,37.442095,55.88379200000001,-1,3
27066,37.442095,55.88379200000001,-1,3
27067,37.442095,55.88379200000001,-1,3
27068,37.442095,55.88379200000001,-1,3
27069,37.442095,55.88379200000001,-1,3
27070,37.442095,55.88379200000001,-1,3
27071,37.442095,55.88379200000001,-1,3
27072,37.442095,55.88379200000001,-1,3
27073,37.442095,55.88379200000001,-1,3
27074,37.442095,55.88379200000001,-1,3
27075,37.442095,55.88379200000001,-1,3
27076,37.442095,55.88379200000001,-1,3
27077,37.442095,55.88379200000001,-1,3
27078,37.442095,55.88379200000001,-1,3
27079,37.442095,55.88379200000001,-1,3
27080,37.442095,55.88379200000001,-1,3
27081,37.442095,55.88379200000001,-1,3
27082,37.442095,55.88379200000001,-1,3
27083,37.442095,55.88379200000001,-1,3
27084,37.442095,55.88379200000001,-1,3
27085,37.442095,55.88379200000001,-1,3
27086,37.442095,55.88379200000001,-1,3
27087,37.442095,55.88379200000001,-1,3
27088,37.442095,55.88379200000001,-1,3
27089,37.442095,55.88379200000001,-1,3
27090,37.442095,55.88379200000001,-1,3
27091,37.442095,55.88379200000001,-1,3
27092,37.442095,55.88379200000001,-1,3
27093,37.442095,55.88379200000001,-1,3
27094,37.442095,55.88379200000001,-1,3
27095,37.442095,55.88379200000001,-1,3
27096,37.442095,55.88379200000001,-1,3
27097,37.442095,55.88379200000001,-1,3
27098,37.442095,55.88379200000001,-1,3
27099,37.442095,55.88379200000001,-1,3
27100,37.442095,55.88379200000001,-1,3
27101,37.442095,55.88379200000001,-1,3
27102,37.442095,55.88379200000001,-1,3
27103,37.442095,55.88379200000001,-1,3
27104,37.442095,55.88379200000001,-1,3
27105,37.442095,55.88379200000001,-1,3
27106,37.442095,55.88379200000001,-1,3
27107,37.442095,55.88379200000001,-1,3
27108,37.442095,55.88379200000001,-1,3
27109,37.442095,55.88379200000001,-1,3
27110,37.442095,55.88379200000001,-1,3
27111,37.442095,55.88379200000001,-1,3
27112,37.442095,55.88379200000001,-1,3
27113,37.442095,55.88379200000001,-1,3
27114,37.442095,55.88379200000001,-1,3
27115,37.442095,55.88379200000001,-1,3
27116,37.442095,55.88379200000001,-1,3
27117,37.442095,55.88379200000001,-1,3
27118,37.442095,55.88379200000001,-1,3
27119,37.442095,55.88379200000001,-1,3
27120,37.442095,55.88379200000001,-1,3
27121,37.442095,55.88379200000001,-1,3
27122,37.442095,55.88379200000001,-1,3
27123,37.442095,55.88379200000001,-1,3
27124,37.442095,55.88379200000001,-1,3
27125,37.442095,55.88379200000001,-1,3
27126,37.442095,55.88379200000001,-1,3
27127,37.442095,55.88379200000001,-1,3
27128,37.442095,55.88379200000001,-1,3
27129,37.442095,55.88379200000001,-1,3
27130,37.442095,55.88379200000001,-1,3
27131,37.442095,55.88379200000001,-1,3
27132,37.442095,55.88379200000001,-1,3
27133,37.442095,55.88379200000001,-1,3
27134,37.442095,55.88379200000001,-1,3
27135,37.442095,55.88379200000001,-1,3
27136,37.442095,55.88379200000001,-1,3
27137,37.442095,55.88379200000001,-1,3
27138,37.442095,55.88379200000001,-1,3
27139,37.442095,55.88379200000001,-1,3
27140,37.442095,55.88379200000001,-1,3
27141,37.442095,55.88379200000001,-1,3
27142,37.442095,55.88379200000001,-1,3
27143,37.442095,55.88379200000001,-1,3
27144,37.442095,55.88379200000001,-1,3
27145,37.442095,55.88379200000001,-1,3
27146,37.442095,55.88379200000001,-1,3
27147,37.442095,55.88379200000001,-1,3
27148,37.442095,55.88379200000001,-1,3
27149,37.442095,55.88379200000001,-1,3
27150,37.442095,55.88379200000001,-1,3
27151,37.442095,55.88379200000001,-1,3
27152,37.442095,55.88379200000001,-1,3
27153,37.442095,55.88379200000001,-1,3
27154,37.442095,55.88379200000001,-1,3
27155,37.442095,55.88379200000001,-1,3
27156,37.442095,55.88379200000001,-1,3
27157,37.442095,55.88379200000001,-1,3
27158,37.442095,55.88379200000001,-1,3
27159,37.442095,55.88379200000001,-1,3
27160,37.442095,55.88379200000001,-1,3
27161,37.442095,55.88379200000001,-1,3
27162,37.442095,55.88379200000001,-1,3
27163,37.442095,55.88379200000001,-1,3
27164,37.442095,55.88379200000001,-1,3
27165,37.442095,55.88379200000001,-1,3
27166,37.442095,55.88379200000001,-1,3
27167,37.442095,55.88379200000001,-1,3
27168,37.442095,55.88379200000001,-1,3
27169,37.442095,55.88379200000001,-1,3
27170,37.442095,55.88379200000001,-1,3
27171,37.442095,55.88379200000001,-1,3
27172,37.442095,55.88379200000001,-1,3
27173,37.442095,55.88379200000001,-1,3
27174,37.442095,55.88379200000001,-1,3
27175,37.442095,55.88379200000001,-1,3
27176,37.442095,55.88379200000001,-1,3
27177,37.442095,55.88379200000001,-1,3
27178,37.442095,55.88379200000001,-1,3
27179,37.442095,55.88379200000001,-1,3
27180,37.442095,55.88379200000001,-1,3
27181,37.442095,55.88379200000001,-1,3
27182,37.442095,55.88379200000001,-1,3
27183,37.442095,55.88379200000001,-1,3
27184,37.442095,55.88379200000001,-1,3
27185,37.442095,55.88379200000001,-1,3
27186,37.442095,55.88379200000001,-1,3
27187,37.442095,55.88379200000001,-1,3
27188,37.442095,55.88379200000001,-1,3
27189,37.442095,55.88379200000001,-1,3
27190,37.442095,55.88379200000001,-1,3
27191,37.442095,55.88379200000001,-1,3
27192,37.442095,55.88379200000001,-1,3
27193,37.442095,55.88379200000001,-1,3
27194,37.442095,55.88379200000001,-1,3
27195,37.442095,55.88379200000001,-1,3
27196,37.442095,55.88379200000001,-1,3
27197,37.442095,55.88379200000001,-1,3
27198,37.442095,55.88379200000001,-1,3
27199,37.442095,55.88379200000001,-1,3
27200,37.442095,55.88379200000001,-1,3
27201,37.442095,55.88379200000001,-1,3
27202,37.442095,55.88379200000001,-1,3
27203,37.442095,55.88379200000001,-1,3
27204,37.442095,55.88379200000001,-1,3
27205,37.442095,55.88379200000001,-1,3
27206,37.442095,55.88379200000001,-1,3
27207,37.442095,55.88379200000001,-1,3
27208,37.442095,55.88379200000001,-1,3
27209,37.442095,55.88379200000001,-1,3
27210,37.442095,55.88379200000001,-1,3
27211,37.442095,55.88379200000001,-1,3
27212,37.442095,55.88379200000001,-1,3
27213,37.442095,55.88379200000001,-1,3
27214,37.442095,55.88379200000001,-1,3
27215,37.442095,55.88379200000001,-1,3
27216,37.442095,55.88379200000001,-1,3
27217,37.442095,55.88379200000001,-1,3
27218,37.442095,55.88379200000001,-1,3
27219,37.442095,55.88379200000001,-1,3
27220,37.442095,55.88379200000001,-1,3
27221,37.442095,55.88379200000001,-1,3
27222,37.442095,55.88379200000001,-1,3
27223,37.442095,55.88379200000001,-1,3
27224,37.442095,55.88379200000001,-1,3
27225,37.442095,55.88379200000001,-1,3
27226,37.442095,55.88379200000001,-1,3
27227,37.442095,55.88379200000001,-1,3
27228,37.442095,55.88379200000001,-1,3
27229,37.442095,55.88379200000001,-1,3
27230,37.442095,55.88379200000001,-1,3
27231,37.442095,55.88379200000001,-1,3
27232,37.442095,55.88379200000001,-1,3
27233,37.442095,55.88379200000001,-1,3
27234,37.442095,55.88379200000001,-1,3
27235,37.442095,55.88379200000001,-1,3
27236,37.442095,55.88379200000001,-1,3
27237,37.442095,55.88379200000001,-1,3
27238,37.442095,55.88379200000001,-1,3
27239,37.442095,55.88379200000001,-1,3
27240,37.442095,55.88379200000001,-1,3
27241,37.442095,55.88379200000001,-1,3
27242,37.442095,55.88379200000001,-1,3
27243,37.442095,55.88379200000001,-1,3
27244,37.442095,55.88379200000001,-1,3
27245,37.442095,55.88379200000001,-1,3
27246,37.442095,55.88379200000001,-1,3
27247,37.442095,55.88379200000001,-1,3
27248,37.442095,55.88379200000001,-1,3
27249,37.442095,55.88379200000001,-1,3
27250,37.442095,55.88379200000001,-1,3
27251,37.442095,55.88379200000001,-1,3
27252,37.442095,55.88379200000001,-1,3
27253,37.442095,55.88379200000001,-1,3
27254,37.442095,55.88379200000001,-1,3
27255,37.442095,55.88379200000001,-1,3
27256,37.442095,55.88379200000001,-1,3
27257,37.442095,55.88379200000001,-1,3
27258,37.442095,55.88379200000001,-1,3
27259,37.442095,55.88379200000001,-1,3
27260,37.442095,55.88379200000001,-1,3
27261,37.442095,55.88379200000001,-1,3
27262,37.442095,55.88379200000001,-1,3
27263,37.442095,55.88379200000001,-1,3
27264,37.442095,55.88379200000001,-1,3
27265,37.442095,55.88379200000001,-1,3
27266,37.442095,55.88379200000001,-1,3
27267,37.442095,55.88379200000001,-1,3
27268,37.442095,55.88379200000001,-1,3
27269,37.442095,55.88379200000001,-1,3
27270,37.442095,55.88379200000001,-1,3
27271,37.442095,55.88379200000001,-1,3
27272,37.442095,55.88379200000001,-1,3
27273,37.442095,55.88379200000001,-1,3
27274,37.442095,55.88379200000001,-1,3
27275,37.442095,55.88379200000001,-1,3
27276,37.442095,55.88379200000001,-1,3
27277,37.442095,55.88379200000001,-1,3
27278,37.442095,55.88379200000001,-1,3
27279,37.442095,55.88379200000001,-1,3
27280,37.442095,55.88379200000001,-1,3
27281,37.442095,55.88379200000001,-1,3
27282,37.442095,55.88379200000001,-1,3
27283,37.442095,55.88379200000001,-1,3
27284,37.442095,55.88379200000001,-1,3
27285,37.442095,55.88379200000001,-1,3
27286,37.442095,55.88379200000001,-1,3
27287,37.442095,55.88379200000001,-1,3
27288,37.442095,55.88379200000001,-1,3
27289,37.442095,55.88379200000001,-1,3
27290,37.442095,55.88379200000001,-1,3
27291,37.442095,55.88379200000001,-1,3
27292,37.442095,55.88379200000001,-1,3
27293,37.442095,55.88379200000001,-1,3
27294,37.442095,55.88379200000001,-1,3
27295,37.442095,55.88379200000001,-1,3
27296,37.442095,55.88379200000001,-1,3
27297,37.442095,55.88379200000001,-1,3
27298,37.442095,55.88379200000001,-1,3
27299,37.442095,55.88379200000001,-1,3
27300,37.442095,55.88379200000001,-1,3
27301,37.442095,55.88379200000001,-1,3
27302,37.442095,55.88379200000001,-1,3
27303,37.442095,55.88379200000001,-1,3
27304,37.442095,55.88379200000001,-1,3
27305,37.442095,55.88379200000001,-1,3
27306,37.442095,55.88379200000001,-1,3
27307,37.442095,55.88379200000001,-1,3
27308,37.442095,55.88379200000001,-1,3
27309,37.442095,55.88379200000001,-1,3
27310,37.442095,55.88379200000001,-1,3
27311,37.442095,55.88379200000001,-1,3
27312,37.442095,55.88379200000001,-1,3
27313,37.442095,55.88379200000001,-1,3
27314,37.442095,55.88379200000001,-1,3
27315,37.442095,55.88379200000001,-1,3
27316,37.442095,55.88379200000001,-1,3
27317,37.442095,55.88379200000001,-1,3
27318,37.442095,55.88379200000001,-1,3
27319,37.442095,55.88379200000001,-1,3
27320,37.442095,55.88379200000001,-1,3
27321,37.442095,55.88379200000001,-1,3
27322,37.442095,55.88379200000001,-1,3
27323,37.442095,55.88379200000001,-1,3
27324,37.442095,55.88379200000001,-1,3
27325,37.442095,55.88379200000001,-1,3
27326,37.442095,55.88379200000001,-1,3
27327,37.442095,55.88379200000001,-1,3
27328,37.442095,55.88379200000001,-1,3
27329,37.442095,55.88379200000001,-1,3
27330,37.442095,55.88379200000001,-1,3
27331,37.442095,55.88379200000001,-1,3
27332,37.442095,55.88379200000001,-1,3
27333,37.442095,55.88379200000001,-1,3
27334,37.442095,55.88379200000001,-1,3
27335,37.442095,55.88379200000001,-1,3
27336,37.442095,55.88379200000001,-1,3
27337,37.442095,55.88379200000001,-1,3
27338,37.442095,55.88379200000001,-1,3
27339,37.442095,55.88379200000001,-1,3
27340,37.442095,55.88379200000001,-1,3
27341,37.442095,55.88379200000001,-1,3
27342,37.442095,55.88379200000001,-1,3
27343,37.442095,55.88379200000001,-1,3
27344,37.442095,55.88379200000001,-1,3
27345,37.442095,55.88379200000001,-1,3
27346,37.442095,55.88379200000001,-1,3
